#     WAVENUMBER        TRANSMISSION
   6422.29287291      0.99880321
   6422.30705726      0.99880322
   6422.32124162      0.99880320
   6422.33542597      0.99880319
   6422.34961045      0.99880318
   6422.36379480      0.99880319
   6422.37797916      0.99880319
   6422.39216352      0.99880321
   6422.40634787      0.99880319
   6422.42053223      0.99880318
   6422.43471670      0.99880317
   6422.44890106      0.99880314
   6422.46308541      0.99880312
   6422.47726977      0.99880308
   6422.49145412      0.99880307
   6422.50563848      0.99880305
   6422.51982296      0.99880306
   6422.53400731      0.99880305
   6422.54819167      0.99880306
   6422.56237602      0.99880306
   6422.57656038      0.99880307
   6422.59074485      0.99880307
   6422.60492921      0.99880305
   6422.61911356      0.99880304
   6422.63329792      0.99880300
   6422.64748240      0.99880297
   6422.66166663      0.99880296
   6422.67585111      0.99880296
   6422.69003534      0.99880298
   6422.70421982      0.99880297
   6422.71840429      0.99880298
   6422.73258853      0.99880298
   6422.74677300      0.99880296
   6422.76095724      0.99880296
   6422.77514172      0.99880293
   6422.78932619      0.99880291
   6422.80351043      0.99880290
   6422.81769490      0.99880288
   6422.83187914      0.99880289
   6422.84606361      0.99880289
   6422.86024785      0.99880289
   6422.87443233      0.99880290
   6422.88861680      0.99880290
   6422.90280104      0.99880289
   6422.91698551      0.99880284
   6422.93116975      0.99880280
   6422.94535422      0.99880275
   6422.95953870      0.99880270
   6422.97372293      0.99880267
   6422.98790741      0.99880265
   6423.00209165      0.99880264
   6423.01627612      0.99880265
   6423.03046060      0.99880266
   6423.04464483      0.99880264
   6423.05882931      0.99880261
   6423.07301354      0.99880258
   6423.08719802      0.99880255
   6423.10138226      0.99880252
   6423.11556673      0.99880249
   6423.12975121      0.99880249
   6423.14393544      0.99880245
   6423.15811992      0.99880247
   6423.17230415      0.99880247
   6423.18648863      0.99880246
   6423.20067310      0.99880246
   6423.21485734      0.99880244
   6423.22904181      0.99880245
   6423.24322605      0.99880244
   6423.25741053      0.99880244
   6423.27159500      0.99880243
   6423.28577924      0.99880240
   6423.29996371      0.99880237
   6423.31414795      0.99880232
   6423.32833242      0.99880231
   6423.34251666      0.99880229
   6423.35670114      0.99880228
   6423.37088561      0.99880229
   6423.38506985      0.99880228
   6423.39925432      0.99880226
   6423.41343856      0.99880223
   6423.42762303      0.99880221
   6423.44180751      0.99880220
   6423.45599174      0.99880217
   6423.47017622      0.99880217
   6423.48436046      0.99880214
   6423.49854493      0.99880213
   6423.51272941      0.99880214
   6423.52691364      0.99880211
   6423.54109812      0.99880212
   6423.55528235      0.99880208
   6423.56946683      0.99880204
   6423.58365107      0.99880203
   6423.59783554      0.99880200
   6423.61202002      0.99880201
   6423.62620425      0.99880199
   6423.64038873      0.99880201
   6423.65457296      0.99880202
   6423.66875744      0.99880200
   6423.68294191      0.99880203
   6423.69712615      0.99880202
   6423.71131063      0.99880203
   6423.72549486      0.99880201
   6423.73967934      0.99880199
   6423.75386381      0.99880198
   6423.76804805      0.99880194
   6423.78223252      0.99880193
   6423.79641676      0.99880194
   6423.81060123      0.99880195
   6423.82478547      0.99880196
   6423.83896995      0.99880196
   6423.85315442      0.99880195
   6423.86733866      0.99880192
   6423.88152313      0.99880193
   6423.89570737      0.99880195
   6423.90989184      0.99880194
   6423.92407632      0.99880195
   6423.93826056      0.99880194
   6423.95244503      0.99880192
   6423.96662927      0.99880192
   6423.98081374      0.99880190
   6423.99499822      0.99880191
   6424.00918245      0.99880189
   6424.02336693      0.99880188
   6424.03759766      0.99880187
   6424.05178203      0.99880184
   6424.06596641      0.99880185
   6424.08015079      0.99880184
   6424.09433516      0.99880186
   6424.10851954      0.99880185
   6424.12270392      0.99880184
   6424.13688830      0.99880183
   6424.15107267      0.99880179
   6424.16525705      0.99880178
   6424.17944142      0.99880172
   6424.19362581      0.99880167
   6424.20781018      0.99880162
   6424.22199455      0.99880157
   6424.23617893      0.99880154
   6424.25036331      0.99880153
   6424.26454769      0.99880151
   6424.27873206      0.99880150
   6424.29291645      0.99880151
   6424.30710083      0.99880150
   6424.32128519      0.99880149
   6424.33546957      0.99880148
   6424.34965396      0.99880146
   6424.36383832      0.99880142
   6424.37802270      0.99880139
   6424.39220709      0.99880133
   6424.40639144      0.99880124
   6424.42057583      0.99880118
   6424.43476021      0.99880112
   6424.44894460      0.99880111
   6424.46312895      0.99880110
   6424.47731334      0.99880111
   6424.49149773      0.99880109
   6424.50568208      0.99880107
   6424.51986647      0.99880104
   6424.53405085      0.99880101
   6424.54823524      0.99880101
   6424.56241959      0.99880102
   6424.57660401      0.99880100
   6424.59078836      0.99880095
   6424.60497272      0.99880084
   6424.61915714      0.99880070
   6424.63334149      0.99880055
   6424.64752585      0.99880034
   6424.66171026      0.99880011
   6424.67589462      0.99879982
   6424.69007897      0.99879939
   6424.70426339      0.99879881
   6424.71844774      0.99879800
   6424.73263210      0.99879674
   6424.74681652      0.99879466
   6424.76100087      0.99879116
   6424.77518523      0.99878469
   6424.78936964      0.99877455
   6424.80355400      0.99876844
   6424.81773841      0.99876830
   6424.83192277      0.99877305
   6424.84610713      0.99878305
   6424.86029154      0.99879122
   6424.87447590      0.99879498
   6424.88866025      0.99879692
   6424.90284467      0.99879810
   6424.91702902      0.99879886
   6424.93121338      0.99879935
   6424.94539779      0.99879969
   6424.95958215      0.99879991
   6424.97376651      0.99880004
   6424.98795092      0.99880016
   6425.00213528      0.99880030
   6425.01631969      0.99880040
   6425.03050405      0.99880053
   6425.04468846      0.99880066
   6425.05887282      0.99880074
   6425.07305717      0.99880079
   6425.08724153      0.99880083
   6425.10142589      0.99880085
   6425.11561036      0.99880086
   6425.12979472      0.99880088
   6425.14397907      0.99880090
   6425.15816343      0.99880090
   6425.17234778      0.99880090
   6425.18653214      0.99880090
   6425.20071661      0.99880090
   6425.21490097      0.99880092
   6425.22908533      0.99880091
   6425.24326968      0.99880091
   6425.25745404      0.99880091
   6425.27163839      0.99880090
   6425.28582287      0.99880090
   6425.30000722      0.99880091
   6425.31419158      0.99880090
   6425.32837594      0.99880089
   6425.34256029      0.99880090
   6425.35674477      0.99880088
   6425.37092912      0.99880086
   6425.38511348      0.99880087
   6425.39929783      0.99880086
   6425.41348219      0.99880087
   6425.42766654      0.99880088
   6425.44185102      0.99880086
   6425.45603538      0.99880085
   6425.47021973      0.99880081
   6425.48440409      0.99880078
   6425.49858844      0.99880077
   6425.51277280      0.99880077
   6425.52695727      0.99880078
   6425.54114163      0.99880078
   6425.55532598      0.99880079
   6425.56951034      0.99880080
   6425.58369470      0.99880081
   6425.59787917      0.99880080
   6425.61206353      0.99880080
   6425.62624788      0.99880077
   6425.64043224      0.99880075
   6425.65461659      0.99880074
   6425.66880095      0.99880071
   6425.68298542      0.99880071
   6425.69716978      0.99880069
   6425.71135414      0.99880065
   6425.72553849      0.99880064
   6425.73972285      0.99880064
   6425.75390732      0.99880062
   6425.76809168      0.99880063
   6425.78227603      0.99880059
   6425.79646039      0.99880057
   6425.81064475      0.99880059
   6425.82482910      0.99880059
   6425.83901358      0.99880059
   6425.85319793      0.99880060
   6425.86738229      0.99880060
   6425.88156664      0.99880059
   6425.89575100      0.99880060
   6425.90993536      0.99880059
   6425.92411983      0.99880059
   6425.93830419      0.99880058
   6425.95248854      0.99880053
   6425.96667290      0.99880050
   6425.98085725      0.99880046
   6425.99504173      0.99880046
   6426.00922608      0.99880044
   6426.02341044      0.99880040
   6426.03759480      0.99880035
   6426.05177927      0.99880029
   6426.06596351      0.99880025
   6426.08014798      0.99880026
   6426.09433222      0.99880026
   6426.10851669      0.99880026
   6426.12270117      0.99880027
   6426.13688540      0.99880027
   6426.15106988      0.99880025
   6426.16525412      0.99880023
   6426.17943859      0.99880021
   6426.19362307      0.99880017
   6426.20780730      0.99880009
   6426.22199178      0.99880006
   6426.23617601      0.99880002
   6426.25036049      0.99879998
   6426.26454473      0.99879998
   6426.27872920      0.99879993
   6426.29291368      0.99879992
   6426.30709791      0.99879988
   6426.32128239      0.99879986
   6426.33546662      0.99879986
   6426.34965110      0.99879984
   6426.36383557      0.99879985
   6426.37801981      0.99879985
   6426.39220428      0.99879985
   6426.40638852      0.99879987
   6426.42057300      0.99879985
   6426.43475747      0.99879984
   6426.44894171      0.99879981
   6426.46312618      0.99879981
   6426.47731042      0.99879980
   6426.49149489      0.99879979
   6426.50567913      0.99879981
   6426.51986361      0.99879978
   6426.53404808      0.99879979
   6426.54823232      0.99879980
   6426.56241679      0.99879979
   6426.57660103      0.99879981
   6426.59078550      0.99879980
   6426.60496998      0.99879979
   6426.61915421      0.99879980
   6426.63333869      0.99879979
   6426.64752293      0.99879979
   6426.66170740      0.99879980
   6426.67589188      0.99879980
   6426.69007611      0.99879981
   6426.70426059      0.99879980
   6426.71844482      0.99879979
   6426.73262930      0.99879978
   6426.74681354      0.99879979
   6426.76099801      0.99879979
   6426.77518249      0.99879981
   6426.78936672      0.99879981
   6426.80355120      0.99879980
   6426.81773543      0.99879980
   6426.83191991      0.99879978
   6426.84610438      0.99879976
   6426.86028862      0.99879974
   6426.87447309      0.99879972
   6426.88865733      0.99879972
   6426.90284181      0.99879969
   6426.91702628      0.99879966
   6426.93121052      0.99879966
   6426.94539499      0.99879962
   6426.95957923      0.99879962
   6426.97376370      0.99879962
   6426.98794794      0.99879961
   6427.00213242      0.99879960
   6427.01631689      0.99879957
   6427.03050113      0.99879957
   6427.04468560      0.99879957
   6427.05886984      0.99879958
   6427.07305431      0.99879959
   6427.08723879      0.99879957
   6427.10142303      0.99879955
   6427.11560750      0.99879950
   6427.12979174      0.99879949
   6427.14397621      0.99879945
   6427.15816069      0.99879945
   6427.17234492      0.99879943
   6427.18652940      0.99879943
   6427.20071363      0.99879943
   6427.21489811      0.99879940
   6427.22908235      0.99879941
   6427.24326682      0.99879939
   6427.25745130      0.99879937
   6427.27163553      0.99879936
   6427.28582001      0.99879935
   6427.30000424      0.99879935
   6427.31418872      0.99879935
   6427.32837319      0.99879934
   6427.34255743      0.99879934
   6427.35674191      0.99879930
   6427.37092614      0.99879931
   6427.38511062      0.99879928
   6427.39929509      0.99879927
   6427.41347933      0.99879924
   6427.42766380      0.99879923
   6427.44189453      0.99879921
   6427.45607891      0.99879916
   6427.47026329      0.99879916
