KEPLER_INT,2MASS_ID
9273037,2M19124684+4542547
9273073,2M19125093+4542340
9273106,2M19125684+4542324
9273251,2M19131848+4545298
9273312,2M19132703+4546161
9273470,2M19134876+4546577
9273544,2M19135898+4543139
9273647,2M19141051+4543166
9273791,2M19143042+4545113
9273827,2M19143418+4547214
9274044,2M19150296+4547535
9274092,2M19150956+4543388
9274155,2M19151650+4543360
9274184,2M19152031+4546032
9274288,2M19153439+4544355
9274472,2M19155869+4546448
9274563,2M19160952+4547315
9274657,2M19162188+4547203
9277252,2M19211756+4546244
9277315,2M19212332+4544331
9277385,2M19213068+4542386
9277723,2M19220402+4546247
9277875,2M19222015+4545422
9277886,2M19222108+4547318
9278055,2M19223877+4546260
9278376,2M19231293+4545503
9278405,2M19231547+4542128
9278617,2M19233836+4544550
9278780,2M19235425+4546275
9278884,2M19240703+4544251
9279486,2M19250672+4544536
9279707,2M19252958+4547003
9279708,2M19252965+4547064
9279769,2M19253635+4547265
9279786,2M19253751+4545226
9279797,2M19253861+4547521
9279889,2M19254724+4544081
9279949,2M19255337+4542134
9282173,2M19292923+4546227
9282363,2M19294630+4545077
9282573,2M19300642+4542550
9282687,2M19301746+4545278
9282725,2M19302172+4542195
9282853,2M19303421+4543564
9282882,2M19303708+4543430
9283112,2M19305784+4545054
9283133,2M19305977+4545316
9283156,2M19310282+4543380
9283248,2M19311369+4547094
9283664,2M19315395+4547491
9283816,2M19320963+4542319
9283918,2M19321991+4544083
9283952,2M19322376+4545264
9283993,2M19322777+4547279
9285102,2M19341524+4542537
9285115,2M19341677+4547509
9285265,2M19343114+4544263
9285297,2M19343438+4544155
9285761,2M19351582+4542099
9285901,2M19352814+4542318
9286088,2M19354519+4543084
9286266,2M19360091+4546567
9286286,2M19360219+4547139
9286287,2M19360222+4546350
9286817,2M19364434+4543197
9286851,2M19364701+4544181
9287845,2M19381309+4546383
9287916,2M19382011+4547000
9288026,2M19383102+4545251
9288232,2M19385143+4543010
9288324,2M19385995+4545134
9288944,2M19395526+4542193
9289275,2M19402267+4546361
9289485,2M19404072+4547109
9289704,2M19405935+4545267
9289780,2M19410599+4542410
9289786,2M19410643+4544360
9289827,2M19411004+4547139
9289861,2M19411348+4542227
9289894,2M19411649+4545447
9289960,2M19412300+4546077
9290046,2M19413035+4544331
9290481,2M19420511+4543095
9290689,2M19422448+4544187
9290731,2M19422824+4545336
9290858,2M19423785+4543280
9291039,2M19425266+4544512
9291249,2M19430881+4544039
9291618,2M19433673+4543571
9291624,2M19433713+4542167
9291718,2M19434441+4546500
9291823,2M19435288+4547427
9291829,2M19435315+4547536
9291830,2M19435327+4542532
9291963,2M19440288+4544032
9291976,2M19440433+4542366
9292059,2M19441085+4545517
9292100,2M19441360+4546111
9292130,2M19441664+4542111
9292135,2M19441709+4544535
9292180,2M19442128+4543531
9292208,2M19442392+4545428
9292238,2M19442640+4544498
9292387,2M19443817+4543327
9292408,2M19443957+4544495
9292631,2M19445637+4546353
9299645,2M19530433+4543204
9299809,2M19531477+4543443
9300113,2M19533597+4545189
9300159,2M19533934+4543326
9301018,2M19543903+4546152
9301080,2M19544328+4545420
9301126,2M19544633+4542260
9301237,2M19545306+4547523
9301329,2M19545914+4542057
9301505,2M19550898+4543147
9302972,2M19565250+4544390
9303109,2M19570185+4543390
9303751,2M19574783+4545583
9303992,2M19580352+4547087
9304549,2M19584267+4546273
9304794,2M19590145+4543066
9304797,2M19590152+4544502
9304997,2M19591891+4545561
9305262,2M19594226+4542238
9305357,2M19594944+4547497
9305540,2M20000298+4547560
9305599,2M20000846+4547262
9306046,2M20003808+4545586
9306900,2M20014237+4543291
9307073,2M20015507+4543192
9307354,2M20021716+4546590
9307415,2M20022165+4545165
9307591,2M20023548+4547254
9307768,2M20024743+4545408
9307887,2M20025647+4547132
9308007,2M20030471+4543199
9308124,2M20031264+4543173
9308250,2M20032185+4547593
9326053,2M18534546+4550181
9326263,2M18541703+4553489
9326421,2M18543641+4550541
9326484,2M18544561+4552386
9326578,2M18545706+4552203
9326811,2M18553144+4550242
9327458,2M18565635+4550195
9327993,2M18575975+4553296
9328135,2M18581872+4548138
9328372,2M18584987+4550576
9328434,2M18585858+4549152
9328674,2M18593021+4550421
9328682,2M18593197+4552406
9328683,2M18593202+4548143
9328774,2M18594552+4551386
9328987,2M19002268+4548133
9329058,2M19003422+4553436
9329200,2M19005253+4548400
9329241,2M19010039+4551192
9329384,2M19012494+4549177
9329519,2M19014347+4553181
9329543,2M19014584+4551306
9329727,2M19021239+4551378
9329766,2M19021603+4553340
9329929,2M19023924+4551394
9330441,2M19034591+4550059
9330460,2M19034792+4553489
9330608,2M19040848+4552432
9330740,2M19042939+4550330
9330758,2M19043217+4553012
9331032,2M19051630+4550499
9331140,2M19053048+4553447
9331202,2M19053809+4552207
9331210,2M19053961+4548525
9332840,2M19092934+4549339
9333184,2M19101490+4551456
9333220,2M19101932+4553062
9333250,2M19102262+4548353
9333254,2M19102358+4550208
9333290,2M19102759+4553438
9333501,2M19105835+4553540
9333505,2M19105867+4550367
9333575,2M19110863+4548273
9333664,2M19112188+4549316
9333673,2M19112323+4552489
9333852,2M19114806+4552321
9334010,2M19120497+4549176
9334027,2M19120706+4548003
9334047,2M19120939+4549049
9334289,2M19123952+4548594
9334323,2M19124269+4552393
9334504,2M19130684+4548283
9334554,2M19131242+4552573
9334666,2M19132537+4552024
9334674,2M19132617+4549555
9334692,2M19132819+4552253
9334793,2M19133928+4553441
9334816,2M19134144+4553496
9334865,2M19134587+4553573
9334893,2M19134945+4548076
9335191,2M19143012+4548300
9335202,2M19143206+4548514
9335223,2M19143449+4552515
9335326,2M19144624+4548174
9335329,2M19144680+4552184
9335339,2M19144798+4548079
9335348,2M19144865+4552089
9335415,2M19145705+4548047
9335457,2M19150203+4551200
9335518,2M19150855+4550474
9335536,2M19151151+4548196
9335570,2M19151622+4553087
9335678,2M19153058+4553189
9335972,2M19160596+4550075
9336082,2M19161860+4553027
9336090,2M19162037+4552243
9336200,2M19163533+4551582
9336212,2M19163602+4549483
9338929,2M19214311+4550075
9339105,2M19215838+4550344
9339398,2M19222916+4552209
9339711,2M19225967+4548488
9339825,2M19231035+4553556
9340114,2M19234144+4551555
9340325,2M19240335+4549289
9340361,2M19240794+4553113
9340460,2M19241729+4552455
9340539,2M19242308+4548432
9340623,2M19243096+4549372
9340993,2M19250828+4549421
9341148,2M19252284+4552075
9341164,2M19252415+4552100
9341449,2M19255153+4548162
9343974,2M19295397+4551257
9344010,2M19295901+4552383
9344114,2M19300986+4552046
9344180,2M19301520+4548578
9344424,2M19303845+4549487
9344639,2M19305904+4553569
9344741,2M19310818+4552406
9344927,2M19312521+4552178
9345315,2M19320028+4553310
9345743,2M19324485+4552192
9345933,2M19330216+4550148
9346108,2M19331918+4550377
9346288,2M19333652+4551394
9346572,2M19340246+4551274
9346602,2M19340518+4551496
9346607,2M19340574+4549361
9347009,2M19344365+4549032
9347432,2M19352299+4549045
9347707,2M19354843+4549311
9347846,2M19360113+4551009
9347899,2M19360552+4551110
9347930,2M19360825+4551527
9348680,2M19371612+4552220
9348987,2M19374045+4550442
9349037,2M19374539+4553483
9349085,2M19374984+4553491
9349105,2M19375105+4550273
9349158,2M19375629+4552030
9349245,2M19380518+4553039
9349482,2M19382298+4552301
9349526,2M19382627+4553159
9349632,2M19383551+4551079
9349690,2M19384127+4549272
9349698,2M19384193+4551547
9349724,2M19384384+4548199
9349736,2M19384431+4553565
9349757,2M19384657+4552006
9349799,2M19384991+4552081
9349836,2M19385310+4550372
9349996,2M19390582+4549101
9350031,2M19390816+4549434
9350124,2M19391642+4551107
9350151,2M19391923+4551568
9350610,2M19395659+4550313
9350634,2M19395843+4552276
9350701,2M19400554+4553470
9350889,2M19402202+4550341
9350965,2M19403014+4551287
9350969,2M19403034+4551351
9351186,2M19404860+4550187
9351221,2M19405136+4549442
9351273,2M19405615+4553013
9351316,2M19410027+4550346
9351430,2M19411051+4553228
9351506,2M19411704+4548564
9351617,2M19412582+4549345
9351620,2M19412638+4551148
9351748,2M19413579+4551021
9351815,2M19414250+4549011
9351920,2M19415120+4548458
9352513,2M19423582+4553335
9352682,2M19424875+4552456
9352721,2M19425205+4549132
9353182,2M19432506+4553319
9353187,2M19432547+4550566
9353309,2M19433695+4552315
9353314,2M19433757+4548328
9353374,2M19434249+4553251
9353531,2M19435508+4549533
9353627,2M19440328+4551123
9353688,2M19440821+4548198
9353712,2M19441068+4553210
9353742,2M19441297+4549373
9353859,2M19442278+4553519
9353933,2M19442779+4550562
9353950,2M19442967+4548194
9354037,2M19443586+4548214
9361885,2M19535162+4548487
9362722,2M19544715+4551127
9362733,2M19544827+4548580
9363092,2M19551095+4552269
9363108,2M19551212+4551024
9363969,2M19561026+4549215
9364590,2M19565510+4553447
9364778,2M19570850+4550466
9364901,2M19571878+4550243
9364907,2M19571930+4548378
9365077,2M19573259+4551575
9365505,2M19580480+4549072
9366265,2M19590004+4548343
9366774,2M19593711+4548542
9367120,2M20000235+4552010
9367171,2M20000610+4551146
9367233,2M20001078+4548175
9367236,2M20001088+4552220
9367447,2M20002488+4552075
9367639,2M20003757+4549526
9367813,2M20005047+4548081
9367955,2M20010102+4550053
9368139,2M20011253+4550594
9368427,2M20013451+4549441
9368583,2M20014563+4548233
9368621,2M20014871+4552124
9368744,2M20015729+4550216
9368745,2M20015744+4553594
9369452,2M20024535+4552035
9369508,2M20024949+4548228
9386002,2M18482705+4558112
9386409,2M18494111+4557526
9388422,2M18544816+4554169
9388435,2M18545102+4559587
9388479,2M18545568+4557315
9388508,2M18545901+4554477
9388523,2M18550114+4557553
9388747,2M18552976+4556079
9388752,2M18553018+4559088
9388834,2M18554098+4558373
9388875,2M18554618+4554363
9389049,2M18561038+4557274
9389234,2M18563217+4554559
9389245,2M18563387+4556406
9389690,2M18573737+4554076
9389733,2M18574237+4557307
9390017,2M18581441+4556412
9390100,2M18582348+4559256
9390293,2M18585256+4555542
9390328,2M18585749+4556583
9390558,2M18592488+4556131
9390647,2M18593967+4555575
9390653,2M18594123+4558206
9390664,2M18594263+4559542
9390666,2M18594313+4555238
9390670,2M18594346+4557377
9390677,2M18594462+4558555
9390936,2M19001929+4556544
9391192,2M19005753+4558041
9391208,2M19005920+4557007
9391335,2M19011779+4559405
9391395,2M19012978+4555144
9391506,2M19014452+4558336
9391582,2M19015625+4558178
9391697,2M19021150+4559373
9391817,2M19022562+4559251
9391954,2M19024350+4557355
9392039,2M19025354+4556093
9392274,2M19032171+4559100
9392586,2M19035946+4554337
9392647,2M19040877+4558473
9392650,2M19040899+4558415
9392702,2M19041669+4554020
9392839,2M19043301+4555180
9392933,2M19044555+4556345
9393028,2M19045852+4555480
9394601,2M19083675+4559017
9394828,2M19090857+4557493
9394841,2M19091052+4559260
9394918,2M19091963+4557369
9394953,2M19092514+4556551
9395024,2M19093727+4555048
9395227,2M19100426+4557472
9395233,2M19100486+4554428
9395246,2M19100640+4558270
9395535,2M19104429+4555106
9395719,2M19111052+4558488
9396095,2M19120809+4556396
9396304,2M19123797+4556595
9396359,2M19124626+4556322
9396363,2M19124662+4559227
9396670,2M19133027+4556073
9396742,2M19134079+4556326
9396750,2M19134187+4559218
9396955,2M19140839+4558406
9397064,2M19142052+4555179
9397110,2M19142664+4558106
9397127,2M19142899+4559046
9397220,2M19144127+4554190
9397443,2M19151154+4555594
9397710,2M19154563+4558397
9397862,2M19160541+4555336
9397900,2M19161007+4558374
9397915,2M19161275+4558396
9397954,2M19161705+4554156
9398104,2M19164071+4554217
9398202,2M19165493+4554442
9398412,2M19172206+4554380
9401228,2M19224311+4555016
9401733,2M19233008+4554013
9402439,2M19244340+4554046
9405221,2M19291515+4559150
9405269,2M19291897+4556129
9405336,2M19292447+4558192
9405346,2M19292548+4554448
9405368,2M19292754+4559412
9405480,2M19293886+4554300
9405555,2M19294678+4554124
9405595,2M19295142+4558058
9405766,2M19300617+4559359
9405867,2M19301600+4559582
9405969,2M19302556+4554115
9406415,2M19310938+4559510
9406426,2M19310981+4557271
9406596,2M19312440+4555064
9406638,2M19312786+4559033
9406990,2M19320438+4554528
9407261,2M19323142+4554282
9407276,2M19323291+4557352
9407689,2M19331389+4559004
9408183,2M19335837+4559153
9408278,2M19340625+4554304
9408361,2M19341370+4558217
9408590,2M19343657+4556115
9408909,2M19350640+4555045
9409053,2M19351897+4559029
9409073,2M19352131+4557181
9409463,2M19355931+4558326
9409513,2M19360424+4558274
9410862,2M19375669+4557522
9410930,2M19380317+4558539
9411166,2M19382727+4559046
9411254,2M19383478+4555371
9411366,2M19384499+4555512
9411412,2M19385025+4558102
9411471,2M19385555+4558040
9412267,2M19401506+4554140
9412305,2M19401757+4557518
9412408,2M19402552+4557476
9412514,2M19403368+4555212
9412623,2M19404209+4555512
9412682,2M19404804+4558455
9412725,2M19405206+4554467
9412760,2M19405491+4558156
9412801,2M19405804+4559355
9413057,2M19411916+4557458
9413532,2M19415966+4557545
9413663,2M19421119+4554296
9413671,2M19421157+4556454
9413677,2M19421229+4555041
9413781,2M19422114+4559594
9413793,2M19422174+4559567
9414068,2M19424432+4554595
9414102,2M19424709+4559172
9414381,2M19431027+4559159
9414417,2M19431264+4559170
9414886,2M19434976+4558245
9414920,2M19435262+4555531
9415172,2M19441541+4558366
9415173,2M19441541+4557272
9415248,2M19442197+4554573
9417940,2M19475433+4558057
9418645,2M19484578+4557447
9419002,2M19490903+4559184
9419385,2M19493509+4557168
9426011,2M19570373+4553599
9426082,2M19570891+4559221
9426197,2M19571611+4556018
9426610,2M19574617+4557008
9426660,2M19575019+4555004
9426992,2M19581394+4557505
9427196,2M19582720+4556221
9427247,2M19583141+4556503
9427638,2M19590163+4554138
9427699,2M19590544+4555128
9427853,2M19591837+4556458
9427889,2M19592156+4555432
9427899,2M19592216+4556265
9427961,2M19592683+4555057
9428106,2M19593842+4558592
9428690,2M20002284+4557330
9428908,2M20004024+4556431
9429520,2M20012402+4556574
9430039,2M20015898+4554344
9430041,2M20015908+4556565
9430155,2M20020655+4559390
9430388,2M20022336+4556159
9430402,2M20022500+4557368
9430786,2M20025644+4555176
9430843,2M20030063+4556082
9446628,2M18481078+4604043
9446742,2M18483119+4601566
9446786,2M18483884+4605355
9447063,2M18492402+4600092
9447134,2M18493640+4603256
9447310,2M18500567+4605490
9447324,2M18500844+4600569
9447427,2M18502320+4600457
9447503,2M18503522+4603190
9447560,2M18504551+4605092
9449413,2M18552531+4604230
9449743,2M18561162+4600167
9450219,2M18571880+4601097
9450647,2M18581337+4603497
9450786,2M18582962+4604002
9451096,2M18591370+4605528
9451127,2M18591745+4600493
9451434,2M19000443+4604438
9451482,2M19001199+4605058
9451604,2M19002956+4603467
9451706,2M19004559+4601406
9451741,2M19005082+4601169
9451850,2M19010892+4604001
9451931,2M19011920+4604056
9451999,2M19012833+4602084
9452006,2M19012905+4604263
9452409,2M19022065+4602183
9452570,2M19024159+4600225
9452897,2M19032253+4600572
9452919,2M19032465+4605588
9453011,2M19033662+4605166
9453048,2M19034065+4604306
9453218,2M19040518+4600509
9453362,2M19042292+4604293
9453407,2M19042954+4605003
9453452,2M19043605+4603378
9455004,2M19081724+4605429
9455325,2M19090160+4604003
9455387,2M19090979+4600203
9455556,2M19093408+4603335
9455677,2M19095309+4604503
9455699,2M19095659+4605404
9455756,2M19100297+4603185
9455860,2M19101643+4600302
9456153,2M19105629+4602116
9456214,2M19110398+4604543
9456234,2M19110726+4600131
9456242,2M19110794+4601219
9456281,2M19111320+4600041
9456478,2M19113915+4601525
9456490,2M19114229+4605541
9456506,2M19114450+4602085
9456598,2M19115546+4600056
9456623,2M19115925+4601319
9456725,2M19121223+4601008
9456887,2M19123284+4602181
9456920,2M19123630+4603326
9456932,2M19123717+4600357
9457004,2M19124768+4603069
9457108,2M19130295+4605178
9457533,2M19135500+4603295
9457576,2M19140192+4601218
9457613,2M19140876+4603484
9457660,2M19141461+4601476
9457728,2M19142392+4601541
9457766,2M19142889+4604419
9457852,2M19143943+4604088
9457889,2M19144470+4602553
9457948,2M19145006+4601054
9457956,2M19145074+4604014
9458060,2M19150597+4601215
9458111,2M19151197+4602488
9458266,2M19153064+4603329
9458343,2M19154176+4603274
9458505,2M19160268+4603039
9458582,2M19161414+4604120
9458613,2M19161861+4600187
9458636,2M19162197+4603252
9459162,2M19172359+4603168
9459198,2M19172781+4602200
9459483,2M19180401+4604180
9459767,2M19183940+4605378
9465802,2M19285118+4601446
9466054,2M19291566+4605240
9466396,2M19295091+4601035
9466429,2M19295471+4601222
9466486,2M19300023+4602149
9466520,2M19300315+4603530
9466668,2M19301930+4605506
9466774,2M19302979+4602432
9466804,2M19303282+4605018
9466829,2M19303513+4600213
9466998,2M19304980+4604339
9467102,2M19305910+4603489
9467117,2M19310087+4602277
9467217,2M19311016+4605395
9467342,2M19312167+4605475
9467361,2M19312436+4600581
9467404,2M19312934+4605559
9467594,2M19314480+4602338
9467649,2M19315044+4600023
